ORIGIN,ORIGIN_CITY,total_departures,avg_dep_delay,avg_arr_delay,delay_rate,cancellation_rate,avg_taxi_out,AIRPORT_NAME,LATITUDE,LONGITUDE,iso_country,AIRPORT_TYPE
GSP,"Greer, SC",5948,11.048587760591795,11.245628782784129,0.14340954942837927,0.0265635507733692,15.577841291190316,Greenville-Spartanburg International Airport,34.895699,-82.218903,US,medium_airport
GST,"Gustavus, AK",39,2.2564102564102564,2.4615384615384617,0.07692307692307693,0.05128205128205128,10.128205128205128,Gustavus Airport,58.4253006,-135.7070007,US,medium_airport
GTF,"Great Falls, MT",1100,10.075454545454546,11.139090909090909,0.13272727272727272,0.017272727272727273,13.367272727272727,Great Falls International Airport,47.481998,-111.371002,US,medium_airport
GTR,"Columbus, MS",497,10.895372233400403,10.454728370221329,0.09859154929577464,0.004024144869215292,14.501006036217303,Golden Triangle Regional Airport,33.450298,-88.5914,US,medium_airport
GUC,"Gunnison, CO",304,21.5625,22.911184210526315,0.22697368421052633,0.03289473684210526,19.9375,Gunnison Crested Butte Regional Airport,38.534672,-106.934566,US,medium_airport
HDN,"Hayden, CO",1036,17.14864864864865,19.394787644787645,0.23745173745173745,0.04054054054054054,20.276061776061777,Yampa Valley Airport,40.481201,-107.218002,US,medium_airport
HGR,"Hagerstown, MD",91,30.373626373626372,30.12087912087912,0.3626373626373626,0.02197802197802198,8.923076923076923,Hagerstown Regional Richard A Henson Field,39.708771,-77.728014,US,medium_airport
HHH,"Hilton Head, SC",1174,15.742759795570699,16.600511073253834,0.1899488926746167,0.03151618398637138,16.972742759795572,Hilton Head Airport,32.2244,-80.697502,US,medium_airport
HIB,"Hibbing, MN",316,13.512658227848101,13.348101265822784,0.08227848101265822,0.028481012658227847,12.503164556962025,Range Regional Airport,47.384831,-92.836905,US,medium_airport
HLN,"Helena, MT",665,8.780451127819548,10.009022556390978,0.09022556390977443,0.021052631578947368,16.05263157894737,Helena Regional Airport,46.6068,-111.983002,US,medium_airport
HNL,"Honolulu, HI",23095,8.403117557912967,8.541026196146351,0.14773760554232518,0.012340333405499025,15.52708378436891,Daniel K. Inouye International Airport,21.318387,-157.92567,US,large_airport
HOB,"Hobbs, NM",180,27.622222222222224,29.727777777777778,0.19444444444444445,0.022222222222222223,13.78888888888889,Lea County Regional Airport,32.6875,-103.217003,US,medium_airport
HOU,"Houston, TX",24393,12.846718320829746,10.988234329520765,0.19169433853974502,0.037059812241216745,10.466609273152134,William P. Hobby Airport,29.645336,-95.276812,US,large_airport
HPN,"White Plains, NY",4414,17.82079746261894,17.926144086995922,0.20978704123244224,0.034435885817852285,15.420480289986408,Westchester County Airport,41.06700134277344,-73.70760345458984,US,medium_airport
HRL,"Harlingen/San Benito, TX",1629,9.934929404542665,10.050337630448128,0.13505217925107427,0.02394106813996317,11.341313689379987,Valley International Airport,26.228500366210938,-97.65440368652344,US,medium_airport
HSV,"Huntsville, AL",3556,12.5748031496063,12.708098987626547,0.14257592800899888,0.028965129358830145,14.789370078740157,Huntsville International Airport,34.636244,-86.774378,US,medium_airport
HTS,"Ashland, WV",234,24.854700854700855,26.286324786324787,0.3076923076923077,0.05982905982905983,7.756410256410256,Tri-State Airport / Milton J. Ferguson Field,38.366699,-82.557999,US,medium_airport
HVN,"New Haven, CT",165,10.727272727272727,12.06060606060606,0.12121212121212122,0.05454545454545454,12.357575757575757,Tweed New Haven Airport,41.262869,-72.887694,US,medium_airport
HYA,"Hyannis, MA",50,26.44,24.94,0.3,0.06,10.96,Cape Cod Gateway Airport,41.6693,-70.280403,US,medium_airport
HYS,"Hays, KS",410,18.153658536585365,19.148780487804878,0.15365853658536585,0.03414634146341464,13.75609756097561,Hays Regional Airport,38.844521,-99.273148,US,medium_airport
IAD,"Washington, DC",25758,13.501941144498797,13.807943163289075,0.17082071589409115,0.022789036415870798,18.262170976007454,Washington Dulles International Airport,38.9445,-77.455803,US,large_airport
IAG,"Niagara Falls, NY",243,23.580246913580247,24.65843621399177,0.2716049382716049,0.053497942386831275,12.444444444444445,Niagara Falls International Airport,43.1073,-78.946198,US,medium_airport
IAH,"Houston, TX",62391,14.002195829526695,14.07089163501146,0.18342389126636854,0.023833565738648203,18.094516837364363,George Bush Intercontinental Airport,29.9844,-95.3414,US,large_airport
ICT,"Wichita, KS",4188,13.274355300859598,13.582855778414517,0.15401146131805157,0.02865329512893983,13.191021967526266,Wichita Dwight D. Eisenhower National Airport,37.650314,-97.428583,US,medium_airport
IDA,"Idaho Falls, ID",1531,18.26583932070542,19.215545395166558,0.15937295885042455,0.015022860875244938,16.305029392553887,Idaho Falls Regional Airport,43.514599,-112.070999,US,medium_airport
ILG,"Wilmington, DE",17,17.352941176470587,18.470588235294116,0.29411764705882354,0.058823529411764705,10.647058823529411,Wilmington Airport,39.678699,-75.606499,US,medium_airport
ILM,"Wilmington, NC",3036,11.232213438735178,11.553689064558629,0.14558629776021081,0.036231884057971016,15.417654808959156,Wilmington International Airport,34.272345,-77.905117,US,medium_airport
IMT,"Iron Mountain/Kingsfd, MI",352,10.340909090909092,9.911931818181818,0.09090909090909091,0.019886363636363636,10.448863636363637,Ford Airport,45.81911,-88.114557,US,medium_airport
IND,"Indianapolis, IN",18988,11.024752475247524,11.495523488519064,0.15509795660417106,0.02928165156941226,13.980356014324837,Indianapolis International Airport,39.7173,-86.294403,US,large_airport
INL,"International Falls, MN",299,7.010033444816053,6.357859531772576,0.06688963210702341,0.026755852842809364,10.351170568561873,Falls International Airport,48.566200256347656,-93.4030990600586,US,medium_airport
IPT,"Williamsport, PA",6,21.5,14.0,0.16666666666666666,0.0,9.0,Williamsport Regional Airport,41.242126,-76.92245,US,medium_airport
ISP,"Islip, NY",2186,12.827996340347667,12.839432753888381,0.1838975297346752,0.043000914913083256,11.156450137236963,Long Island MacArthur Airport,40.796324,-73.101703,US,medium_airport
ITH,"Ithaca/Cortland, NY",339,16.174041297935105,15.253687315634219,0.13274336283185842,0.02654867256637168,16.545722713864308,Ithaca Tompkins Regional Airport,42.49100112915039,-76.4583969116211,US,medium_airport
ITO,"Hilo, HI",2786,5.6529073941134245,6.399138549892319,0.11162957645369706,0.01615218951902369,9.255563531945441,Hilo International Airport,19.72135,-155.045428,US,medium_airport
JAC,"Jackson, WY",2415,18.702277432712215,19.884472049689442,0.21407867494824018,0.01780538302277433,19.394616977225674,Jackson Hole Airport,43.6073,-110.737999,US,medium_airport
JAN,"Jackson/Vicksburg, MS",3352,12.469570405727923,12.189140811455847,0.13454653937947494,0.028042959427207637,13.30936754176611,Jackson-Medgar Wiley Evers International Airport,32.311199,-90.075897,US,medium_airport
JAX,"Jacksonville, FL",12581,12.796836499483348,12.820046101263811,0.16334154677688578,0.02694539384786583,13.18106668786265,Jacksonville International Airport,30.492469,-81.687813,US,large_airport
JFK,"New York, NY",50331,16.000576185650992,15.85970872821919,0.20472472233812164,0.028153623015636488,23.814567562734695,John F. Kennedy International Airport,40.639447,-73.779317,US,large_airport
JLN,"Joplin, MO",410,14.053658536585365,14.046341463414635,0.15609756097560976,0.026829268292682926,15.521951219512195,Joplin Regional Airport,37.151798,-94.498299,US,medium_airport
JMS,"Jamestown, ND",424,14.54245283018868,14.745283018867925,0.14858490566037735,0.054245283018867926,13.804245283018869,Jamestown Regional Airport,46.92969894,-98.67819977,US,medium_airport
JNU,"Juneau, AK",2053,7.005358012664393,8.323429128105213,0.14953726254262056,0.02289332683877253,14.106673161227471,Juneau International Airport,58.354935,-134.574416,US,medium_airport
JST,"Johnstown, PA",189,24.8994708994709,24.634920634920636,0.15873015873015872,0.042328042328042326,14.931216931216932,John Murtha Johnstown Cambria County Airport,40.31610107421875,-78.83390045166016,US,medium_airport
KOA,"Kona, HI",6750,8.207555555555556,8.504148148148149,0.1428148148148148,0.014222222222222223,11.409185185185185,Ellison Onizuka Kona International Airport at Keāhole,19.738783,-156.045603,US,large_airport
KTN,"Ketchikan, AK",1063,8.770460959548448,10.057384760112887,0.1636876763875823,0.02539981185324553,12.64722483537159,Ketchikan International Airport,55.35559845,-131.7140045,US,medium_airport
LAN,"Lansing, MI",1044,11.765325670498084,12.309386973180077,0.1503831417624521,0.031609195402298854,14.791187739463602,Capital Region International Airport,42.777582,-84.585721,US,medium_airport
LAR,"Laramie, WY",292,19.904109589041095,22.04794520547945,0.1815068493150685,0.06506849315068493,16.482876712328768,Laramie Regional Airport,41.31209945678711,-105.6750030517578,US,medium_airport
LAS,"Las Vegas, NV",73324,14.382685069008783,13.772257378211773,0.2121269979815613,0.02580328405433419,15.739498663466259,Harry Reid International Airport,36.083361,-115.151817,US,large_airport
LAW,"Lawton/Fort Sill, OK",534,13.715355805243446,15.02808988764045,0.1760299625468165,0.04119850187265917,13.985018726591761,Lawton Fort Sill Regional Airport,34.567699,-98.416603,US,medium_airport
LAX,"Los Angeles, CA",85643,11.801174643578577,11.15027497869061,0.1615777121305886,0.0178531812290555,16.092149971392875,Los Angeles International Airport,33.942501,-118.407997,US,large_airport
LBB,"Lubbock, TX",2734,11.467081199707389,11.738478419897586,0.1623994147768837,0.035479151426481344,13.517556693489393,Lubbock Preston Smith International Airport,33.663601,-101.822998,US,medium_airport
LBE,"Latrobe, PA",430,8.704651162790698,10.11860465116279,0.14883720930232558,0.027906976744186046,11.397674418604652,Arnold Palmer Regional Airport,40.275902,-79.4048,US,medium_airport
LBF,"North Platte, NE",293,14.965870307167236,17.283276450511945,0.15699658703071673,0.030716723549488054,16.580204778156997,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,US,medium_airport
LBL,"Liberal, KS",291,12.02405498281787,13.374570446735396,0.15463917525773196,0.030927835051546393,12.828178694158076,Liberal Mid-America Regional Airport,37.0442009,-100.9599991,US,medium_airport
LCH,"Lake Charles, LA",591,16.465313028764804,17.942470389170897,0.16074450084602368,0.050761421319796954,13.456852791878173,Lake Charles Regional Airport,30.126100540161133,-93.22329711914062,US,medium_airport
LCK,"Columbus, OH",478,22.682008368200837,24.144351464435147,0.29497907949790797,0.04184100418410042,11.384937238493723,Rickenbacker International Airport,39.813801,-82.927803,US,medium_airport
LEX,"Lexington, KY",3434,10.581537565521257,11.790331974373908,0.15171811298776935,0.026790914385556204,15.685497961560863,Blue Grass Airport,38.035066,-84.606738,US,medium_airport
LFT,"Lafayette, LA",1695,13.54985250737463,14.417109144542772,0.1687315634218289,0.022418879056047197,16.509734513274335,Lafayette Regional Airport,30.205299,-91.987602,US,medium_airport
LGA,"New York, NY",62442,15.092694020050606,15.331956055219244,0.1950450017616348,0.0403574517151917,22.75162550847186,LaGuardia Airport,40.777199,-73.872597,US,large_airport
LGB,"Long Beach, CA",6477,10.912150687046472,10.153157325922495,0.15454685811332408,0.01667438628994905,11.843446039833257,Long Beach International Airport,33.816523,-118.149891,US,large_airport
LIH,"Lihue, HI",5960,8.00486577181208,8.729865771812081,0.14161073825503356,0.015939597315436243,9.913087248322148,Lihue Airport,21.974393,-159.337146,US,large_airport
LIT,"Little Rock, AR",5276,13.43081880212282,13.901440485216073,0.16736163760424563,0.024260803639120546,14.084912812736922,Bill & Hillary Clinton National Airport/Adams Field,34.729222,-92.223591,US,medium_airport
LNK,"Lincoln, NE",525,16.34095238095238,17.312380952380952,0.1657142857142857,0.0380952380952381,16.434285714285714,Lincoln Airport,40.844882,-96.76178,US,medium_airport
LRD,"Laredo, TX",827,14.252720677146312,15.731559854897219,0.16203143893591293,0.02902055622732769,14.544135429262393,Laredo International Airport,27.5438,-99.461601,US,medium_airport
LSE,"La Crosse, WI",755,10.655629139072847,11.018543046357616,0.12582781456953643,0.022516556291390728,12.686092715231789,La Crosse Regional Airport,43.879002,-91.256699,US,medium_airport
LWB,"Lewisburg, WV",231,23.64069264069264,25.48917748917749,0.16883116883116883,0.03896103896103896,12.541125541125542,Greenbrier Valley Airport,37.857914,-80.400438,US,medium_airport
LWS,"Lewiston, ID",466,7.3004291845493565,8.298283261802576,0.07081545064377683,0.004291845493562232,12.86480686695279,Lewiston Nez Perce County Airport,46.3745002746582,-117.01499938964844,US,medium_airport
LYH,"Lynchburg, VA",205,6.868292682926829,6.136585365853659,0.08780487804878048,0.03414634146341464,17.536585365853657,Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,US,medium_airport
MAF,"Midland/Odessa, TX",3791,12.810604062252704,12.911105249274598,0.14323397520443154,0.03719335267739383,12.734898443682406,Midland International Air and Space Port,31.942499,-102.202003,US,medium_airport
MBS,"Saginaw/Bay City/Midland, MI",732,10.85655737704918,11.404371584699453,0.11065573770491803,0.025956284153005466,15.591530054644808,MBS International Airport,43.533181,-84.083104,US,medium_airport
MCI,"Kansas City, MO",20682,10.931051155594236,10.913451310318152,0.1537085388260323,0.03128324146600909,12.56217967314573,Kansas City International Airport,39.301699,-94.713893,US,large_airport
MCO,"Orlando, FL",63768,16.880347509722746,16.938856479739055,0.22948814452389912,0.027302095094718353,16.24110839292435,Orlando International Airport,28.429399490356445,-81.30899810791016,US,large_airport
MCW,"Mason City, IA",137,5.510948905109489,5.854014598540146,0.0948905109489051,0.058394160583941604,14.087591240875913,Mason City Municipal Airport,43.159801,-93.329716,US,medium_airport
MDT,"Harrisburg, PA",2449,12.500612494895876,13.370763576970193,0.16047366271947733,0.025724785626786442,14.804409963250306,Harrisburg International Airport,40.192838,-76.762333,US,medium_airport
MDW,"Chicago, IL",34986,14.754158806379694,12.595381009546676,0.21645801177613902,0.040301835019722176,11.447093122963471,Chicago Midway International Airport,41.785999,-87.752403,US,large_airport
MEI,"Meridian, MS",344,14.92732558139535,15.084302325581396,0.16569767441860464,0.0377906976744186,12.886627906976743,Key Field / Meridian Regional Airport,32.3326,-88.7519,US,medium_airport
MEM,"Memphis, TN",9920,13.979334677419354,14.4,0.1715725806451613,0.029737903225806453,14.366330645161291,Memphis International Airport,35.043845,-89.97634,US,large_airport
MFE,"Mission/McAllen/Edinburg, TX",1839,13.068515497553017,14.20010875475802,0.16639477977161501,0.040783034257748776,12.80152256661229,McAllen Miller International Airport,26.176141,-98.237965,US,medium_airport
MFR,"Medford, OR",2706,14.378418329637842,14.454175905395418,0.1367331855136733,0.01958610495195861,13.32039911308204,Rogue Valley International-Medford Airport,42.374199,-122.873001,US,medium_airport
MGM,"Montgomery, AL",1344,14.5625,14.193452380952381,0.16964285714285715,0.01711309523809524,15.433779761904763,Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,US,medium_airport
MHK,"Manhattan/Ft. Riley, KS",673,13.424962852897474,14.098068350668647,0.1515601783060921,0.04606240713224369,13.175334323922733,Manhattan Regional Airport,39.14099884033203,-96.6707992553711,US,medium_airport
MHT,"Manchester, NH",3022,9.944407677035077,10.50992720052945,0.1472534745201853,0.036068828590337526,13.019523494374587,Manchester-Boston Regional Airport,42.932598,-71.435699,US,medium_airport
MIA,"Miami, FL",41860,15.850143334925944,16.25745341614907,0.2180602006688963,0.022694696607740088,18.721165790731007,Miami International Airport,25.796011,-80.289751,US,large_airport
MKE,"Milwaukee, WI",11807,11.129245362920301,11.533581773524181,0.1536376725671212,0.028203608029135258,13.343270940967223,General Mitchell International Airport,42.947201,-87.896599,US,large_airport
MKG,"Muskegon, MI",286,18.73076923076923,18.297202797202797,0.14685314685314685,0.03496503496503497,13.251748251748252,Muskegon County Airport,43.169498,-86.238197,US,medium_airport
MLB,"Melbourne, FL",1146,9.36561954624782,9.56282722513089,0.12041884816753927,0.02530541012216405,14.43891797556719,Melbourne Orlando International Airport,28.102009,-80.641088,US,medium_airport
MLI,"Moline, IL",1853,11.172692930383162,12.101996762007555,0.1484079870480302,0.03507825148407987,14.799244468429574,Quad City International Airport,41.448502,-90.5075,US,medium_airport
MLU,"Monroe, LA",1114,11.18132854578097,11.989228007181328,0.13285457809694792,0.026032315978456014,14.110412926391382,Monroe Regional Airport,32.510899,-92.037697,US,medium_airport
MMH,"Mammoth Lakes, CA",81,16.098765432098766,16.71604938271605,0.2222222222222222,0.1728395061728395,16.864197530864196,Mammoth Yosemite Airport,37.625381,-118.84306,US,small_airport
MOB,"Mobile, AL",1768,13.933257918552036,14.197398190045249,0.15667420814479638,0.02828054298642534,13.821266968325792,Mobile Regional Airport,30.6912,-88.242798,US,medium_airport
MOT,"Minot, ND",1133,15.371579876434245,15.812003530450133,0.14651368049426303,0.03265666372462489,16.391879964695498,Minot International Airport,48.25801,-101.279123,US,medium_airport
MQT,"Marquette, MI",558,22.198924731182796,22.03405017921147,0.15232974910394265,0.034050179211469536,13.989247311827956,Marquette/Sawyer International Airport,46.351498,-87.395884,US,medium_airport
MRY,"Monterey, CA",1783,14.69826135726304,15.128435221536735,0.14077397644419518,0.021873247335950644,14.284352215367358,Monterey Regional Airport,36.586777,-121.844183,US,medium_airport
MSN,"Madison, WI",5086,14.66083366103028,15.265041289815178,0.1415650806134487,0.02654345261502163,14.130357845064884,Dane County Regional Truax Field,43.1399,-89.337502,US,medium_airport
MSO,"Missoula, MT",2009,14.130910900945745,14.974116475858636,0.16226978596316574,0.017421602787456445,15.815828770532603,Missoula Montana Airport,46.915816,-114.091107,US,medium_airport
MSP,"Minneapolis, MN",59917,10.475307508720396,10.826076071899461,0.14807149890682111,0.017207136538878783,17.15054158252249,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.880081,-93.221741,US,large_airport
MSY,"New Orleans, LA",21512,13.107567869096318,12.508042023056898,0.18222387504648568,0.033981033841576795,11.982567869096318,Louis Armstrong New Orleans International Airport,29.993401,-90.264673,US,large_airport
MTJ,"Montrose/Delta, CO",1166,13.692967409948542,14.788164665523157,0.18610634648370497,0.03516295025728988,17.89622641509434,Montrose Regional Airport,38.5098,-107.893997,US,medium_airport
MVY,"Martha's Vineyard, MA",352,25.039772727272727,26.0625,0.2755681818181818,0.05113636363636364,13.877840909090908,Martha's Vineyard Airport,41.3931007385,-70.6143035889,US,small_airport
MYR,"Myrtle Beach, SC",6379,13.176203166640539,13.148299106443016,0.1685217118670638,0.028531117730051733,12.96143596174949,Myrtle Beach International Airport,33.679699,-78.928299,US,large_airport
OAJ,"Jacksonville/Camp Lejeune, NC",1144,9.028846153846153,8.483391608391608,0.10576923076923077,0.028846153846153848,16.317307692307693,Albert J Ellis Airport,34.829201,-77.612099,US,medium_airport
OAK,"Oakland, CA",20138,10.708610586950044,9.300327738603634,0.16416724600258217,0.02537491309961267,11.642814579402126,San Francisco Bay Oakland International Airport,37.720085,-122.221184,US,large_airport
OGD,"Ogden, UT",17,17.764705882352942,16.705882352941178,0.17647058823529413,0.17647058823529413,6.0588235294117645,Ogden Hinckley Airport,41.195899963379,-112.0120010376,US,medium_airport
OGG,"Kahului, HI",12256,10.208142950391645,10.434154699738903,0.17558746736292427,0.013218015665796345,10.857375979112271,Kahului International Airport,20.896263,-156.431837,US,large_airport
OGS,"Ogdensburg, NY",221,30.4841628959276,29.963800904977376,0.13574660633484162,0.04072398190045249,16.990950226244344,Ogdensburg International Airport,44.6819,-75.4655,US,medium_airport
OKC,"Oklahoma City, OK",9491,13.026024654936256,13.556211147402802,0.15435675903487514,0.023495943525445158,13.736908650300284,OKC Will Rogers World Airport,35.393388,-97.598248,US,large_airport
OMA,"Omaha, NE",10286,11.282908808088663,11.601399961112191,0.14991250243048804,0.027318685592066887,13.711258020610538,Eppley Airfield,41.3032,-95.894096,US,large_airport
OME,"Nome, AK",294,4.591836734693878,5.105442176870748,0.11904761904761904,0.04081632653061224,9.860544217687075,Nome Airport,64.51219940185547,-165.44500732421875,US,medium_airport
ONT,"Ontario, CA",10087,11.570338058887677,11.089521165857043,0.14612868047982552,0.02607316347774363,12.001586200059483,Ontario International Airport,34.056,-117.600998,US,large_airport
ORD,"Chicago, IL",121995,14.195835894913726,14.841747612607074,0.201713184966597,0.031042255830156972,20.919406533054634,Chicago O'Hare International Airport,41.9786,-87.9048,US,large_airport
ORF,"Norfolk, VA",9493,13.808701148214475,14.168229221531655,0.17191614874117772,0.0316022332244812,14.778679026651217,Norfolk International Airport,36.895341,-76.201,US,large_airport
ORH,"Worcester, MA",534,20.0561797752809,21.805243445692884,0.2340823970037453,0.05805243445692884,14.940074906367041,Worcester Regional Airport,42.2673,-71.875702,US,medium_airport
OTH,"North Bend/Coos Bay, OR",151,16.635761589403973,16.629139072847682,0.17218543046357615,0.052980132450331126,10.966887417218542,Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,US,medium_airport
OTZ,"Kotzebue, AK",306,3.996732026143791,4.294117647058823,0.06535947712418301,0.049019607843137254,8.0359477124183,Ralph Wien Memorial Airport,66.88469696,-162.598999,US,medium_airport
OWB,"Owensboro, KY",46,11.847826086956522,12.782608695652174,0.2391304347826087,0.08695652173913043,5.673913043478261,Owensboro Daviess County Airport,37.74010086,-87.16680145,US,medium_airport
PAE,"Everett, WA",906,9.224061810154526,10.556291390728477,0.1490066225165563,0.024282560706401765,13.682119205298013,Seattle Paine Field International Airport,47.9063,-122.281998,US,medium_airport
PAH,"Paducah, KY",368,16.054347826086957,15.796195652173912,0.15489130434782608,0.04891304347826087,10.866847826086957,Barkley Regional Airport,37.06079864501953,-88.7738037109375,US,medium_airport
PBG,"Plattsburgh, NY",455,20.72967032967033,22.06153846153846,0.2021978021978022,0.05714285714285714,13.83956043956044,Plattsburgh International Airport,44.650902,-73.468102,US,medium_airport
PBI,"West Palm Beach/Palm Beach, FL",10954,16.638305641774693,16.78802264013146,0.20440021909804637,0.0320430892824539,14.463118495526748,Palm Beach International Airport,26.683201,-80.095596,US,large_airport
PDX,"Portland, OR",25780,8.9933281613654,9.330837858805275,0.1387121799844841,0.01970519782777347,13.09166020170675,Portland International Airport,45.588699,-122.598,US,large_airport
PGD,"Punta Gorda, FL",2835,15.98694885361552,17.108641975308643,0.2275132275132275,0.04056437389770723,11.473721340388007,Punta Gorda Airport,26.9202,-81.990501,US,medium_airport
PGV,"Greenville, NC",29,31.275862068965516,30.103448275862068,0.27586206896551724,0.034482758620689655,20.96551724137931,Pitt-Greenville Airport,35.635535,-77.384262,US,medium_airport
PHF,"Newport News/Williamsburg, VA",506,12.5,12.140316205533598,0.12845849802371542,0.025691699604743084,14.654150197628459,Newport News Williamsburg International Airport,37.131901,-76.492996,US,medium_airport
PHL,"Philadelphia, PA",42696,12.878536631066142,13.56906970207982,0.1784944725501218,0.026231965523702456,19.672053588158143,Philadelphia International Airport,39.871899,-75.241096,US,large_airport
PHX,"Phoenix, AZ",74669,12.209176498948693,11.387791452945667,0.1735793970724129,0.021427901806639973,14.510265304209243,Phoenix Sky Harbor International Airport,33.435302,-112.005905,US,large_airport
PIA,"Peoria, IL",1698,17.670789163722027,18.497055359246172,0.1772673733804476,0.02591283863368669,14.532979976442874,General Wayne A. Downing Peoria International Airport,40.663841,-89.692631,US,medium_airport
PIB,"Hattiesburg/Laurel, MS",316,32.01898734177215,31.699367088607595,0.1962025316455696,0.04113924050632911,13.319620253164556,Hattiesburg Laurel Regional Airport,31.4671,-89.337097,US,medium_airport
PIE,"St. Petersburg, FL",3598,12.866592551417455,14.302390216787105,0.20316842690383546,0.0433574207893274,12.572540300166759,St. Petersburg Clearwater International Airport,27.9102,-82.687401,US,large_airport
PIH,"Pocatello, ID",359,12.782729805013927,12.883008356545961,0.08635097493036212,0.0,12.013927576601672,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,US,medium_airport
PIR,"Pierre, SD",180,10.766666666666667,11.894444444444444,0.1111111111111111,0.03333333333333333,12.28888888888889,Pierre Regional Airport,44.38270187,-100.2860031,US,medium_airport
PIT,"Pittsburgh, PA",18487,10.56850759993509,11.08595229079894,0.15097095256125925,0.02926380699951317,13.77833071888354,Pittsburgh International Airport,40.491501,-80.232903,US,large_airport
PLN,"Pellston, MI",388,21.75257731958763,20.84278350515464,0.13144329896907217,0.020618556701030927,11.443298969072165,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,US,medium_airport
PNS,"Pensacola, FL",5328,13.95382882882883,13.722972972972974,0.15371621621621623,0.02515015015015015,12.7134009009009,Pensacola International Airport,30.472718,-87.186639,US,large_airport
PRC,"Prescott, AZ",368,19.328804347826086,19.366847826086957,0.19293478260869565,0.016304347826086956,17.25,Prescott Regional Airport - Ernest A. Love Field,34.653502,-112.419883,US,medium_airport
PSC,"Pasco/Kennewick/Richland, WA",2166,10.788550323176361,11.82409972299169,0.13573407202216067,0.02077562326869806,14.27100646352724,Tri Cities Airport,46.264702,-119.119003,US,medium_airport
PSG,"Petersburg, AK",323,10.1671826625387,11.24767801857585,0.17956656346749225,0.021671826625386997,10.532507739938081,Petersburg James A Johnson Airport,56.80170059,-132.9450073,US,medium_airport
PSM,"Portsmouth, NH",166,35.83734939759036,38.16265060240964,0.3373493975903614,0.012048192771084338,13.686746987951807,Portsmouth International Airport at Pease,43.0779,-70.823303,US,medium_airport
PSP,"Palm Springs, CA",6038,11.48111957601855,11.418847300430606,0.14590924147068565,0.02119907254057635,13.883736336535277,Palm Springs International Airport,33.8297,-116.507004,US,large_airport
PUB,"Pueblo, CO",260,11.042307692307693,11.915384615384616,0.16923076923076924,0.038461538461538464,14.811538461538461,Pueblo Memorial Airport,38.289101,-104.497002,US,medium_airport
PUW,"Pullman, WA",243,5.8312757201646095,5.94238683127572,0.102880658436214,0.024691358024691357,7.91358024691358,Pullman-Moscow Regional Airport,46.741601,-117.11163,US,medium_airport
PVD,"Providence, RI",6502,13.2257766840972,13.607966779452477,0.17040910489080283,0.03199015687480775,13.19840049215626,Rhode Island T. F. Green International Airport,41.725038,-71.425668,US,large_airport
PVU,"Provo, UT",540,19.33888888888889,22.45,0.2814814814814815,0.040740740740740744,14.72037037037037,Provo Municipal Airport,40.218894,-111.722445,US,medium_airport
PWM,"Portland, ME",4710,13.798301486199575,13.94416135881104,0.1692144373673036,0.0375796178343949,14.148619957537155,Portland International Jetport,43.646198,-70.309303,US,large_airport
RAP,"Rapid City, SD",2276,13.527240773286467,14.082601054481547,0.17486818980667837,0.02680140597539543,15.795254833040422,Rapid City Regional Airport,44.0452995300293,-103.05699920654295,US,medium_airport
RDD,"Redding, CA",627,14.677830940988835,14.896331738437002,0.14035087719298245,0.011164274322169059,13.046251993620414,Redding Municipal Airport,40.50899887,-122.2929993,US,medium_airport
RDM,"Bend/Redmond, OR",2869,11.812478215406065,12.326246078773092,0.146392471244336,0.017776228651097944,15.034158243290346,Roberts Field,44.254101,-121.150002,US,medium_airport
RDU,"Raleigh/Durham, NC",24007,13.276919231890698,13.45436747615279,0.16820094139209396,0.02749198150539426,16.437414087557794,Raleigh-Durham International Airport,35.878659,-78.7873,US,large_airport
RFD,"Rockford, IL",367,21.414168937329702,22.923705722070846,0.29155313351498635,0.027247956403269755,11.49591280653951,Chicago Rockford International Airport,42.1954,-89.097198,US,medium_airport
RHI,"Rhinelander, WI",360,13.733333333333333,12.044444444444444,0.11388888888888889,0.025,11.919444444444444,Rhinelander Oneida County Airport,45.63119888305664,-89.46749877929688,US,medium_airport
RIC,"Richmond, VA",8466,13.572289156626505,13.95913064020789,0.16513111268603828,0.02681313489251122,15.903378218757382,Richmond International Airport,37.505199,-77.319702,US,large_airport
RIW,"Riverton/Lander, WY",186,24.155913978494624,26.204301075268816,0.16666666666666666,0.03763440860215054,15.456989247311828,Central Wyoming Regional Airport,43.064201,-108.459999,US,medium_airport
RKS,"Rock Springs, WY",260,9.015384615384615,10.315384615384616,0.09230769230769231,0.03076923076923077,16.51923076923077,Southwest Wyoming Regional Airport,41.5942,-109.065001,US,medium_airport
RNO,"Reno, NV",8902,11.735115704336105,12.026173893507076,0.15693102673556505,0.025162884745001123,14.204560772860031,Reno Tahoe International Airport,39.4991,-119.767998,US,large_airport
